balanced,random,100,4,0.07830116699915379,0.07698408304713666,dp_decomp
balanced,random,100,6,0.04489537503104657,0.041843082988634706,dp_decomp
balanced,random,100,8,0.05024720809888095,0.03934333298821002,dp_decomp
balanced,random,100,10,0.027640874963253736,0.028374958084896207,dp
balanced,random,100,20,0.018254791968502104,0.019598667044192553,dp
balanced,inverse,50,4,0.000512958038598299,0.0009493338875472546,dp
balanced,inverse,50,6,0.00047020905185490847,0.0009074590634554625,dp
balanced,inverse,50,8,0.0004812919069081545,0.0009269159054383636,dp
balanced,inverse,50,10,0.0004688750486820936,0.0009589160326868296,dp
balanced,inverse,50,20,0.0005089580081403255,0.0012137910816818476,dp
balanced,inverse,60,4,0.000661624944768846,0.0011463750852271914,dp
balanced,inverse,60,6,0.0006418749690055847,0.0010991670424118638,dp
balanced,inverse,60,8,0.0006362920394167304,0.001133750076405704,dp
balanced,inverse,60,10,0.0006298749940469861,0.0011811249423772097,dp
balanced,inverse,60,20,0.0006756659131497145,0.0014808749547228217,dp
balanced,inverse,70,4,0.0008963750442489982,0.0013464170042425394,dp
balanced,inverse,70,6,0.0008365840185433626,0.0013409999664872885,dp
balanced,inverse,70,8,0.00081829191185534,0.0013824580237269402,dp
balanced,inverse,70,10,0.0008392500458285213,0.001429458032362163,dp
balanced,inverse,70,20,0.0008925000438466668,0.0017005419358611107,dp
balanced,inverse,80,4,0.0011837499914690852,0.0017672079848125577,dp
balanced,inverse,80,6,0.0010727910557761788,0.0016123750247061253,dp
balanced,inverse,80,8,0.0010416250443086028,0.0016495409654453397,dp
balanced,inverse,80,10,0.001043790951371193,0.001684540999121964,dp
balanced,inverse,80,20,0.0011010419111698866,0.0020301250042393804,dp
balanced,inverse,90,4,0.0015507499920204282,0.0021196670131757855,dp
balanced,inverse,90,6,0.0014136660611256957,0.0021170000545680523,dp
balanced,inverse,90,8,0.0012865000171586871,0.0021198750473558903,dp
balanced,inverse,90,10,0.0012507919454947114,0.001953875063918531,dp
balanced,inverse,90,20,0.0013266250025480986,0.0023423749953508377,dp
balanced,inverse,100,4,0.001908542006276548,0.00264141708612442,dp
balanced,inverse,100,6,0.0017379169585183263,0.002435707952827215,dp
balanced,inverse,100,8,0.0016588750295341015,0.0025022909976541996,dp
balanced,inverse,100,10,0.0015779590466991067,0.002429791959002614,dp
balanced,inverse,100,20,0.0015914170071482658,0.0026543750427663326,dp
balanced,nondecreasing,50,4,0.02223295799922198,0.022564916987903416,dp
balanced,nondecreasing,50,6,0.012568208039738238,0.012953666970133781,dp
balanced,nondecreasing,50,8,0.010075125028379261,0.010487040970474482,dp
balanced,nondecreasing,50,10,0.007602000026963651,0.007987375021912158,dp
balanced,nondecreasing,50,20,0.004425166989676654,0.005100458045490086,dp
balanced,nondecreasing,60,4,0.0950345000019297,0.09597566700540483,dp
balanced,nondecreasing,60,6,0.06898574996739626,0.07286383304744959,dp
balanced,nondecreasing,60,8,0.040769999963231385,0.04040433396585286,dp_decomp
balanced,nondecreasing,60,10,0.025701875099912286,0.025592332938686013,dp_decomp
balanced,nondecreasing,60,20,0.007964333985000849,0.008639665902592242,dp
balanced,nondecreasing,70,4,0.14991341694258153,0.1459494170267135,dp_decomp
balanced,nondecreasing,70,6,0.09310029202606529,0.09426350006833673,dp
balanced,nondecreasing,70,8,0.047863334068097174,0.05060012498870492,dp
balanced,nondecreasing,70,10,0.03768287494312972,0.03781229199375957,dp
balanced,nondecreasing,70,20,0.012516540940850973,0.013203415903262794,dp
balanced,nondecreasing,80,4,0.647148875053972,0.5305897080106661,dp_decomp
balanced,nondecreasing,80,6,0.33255733305122703,0.32899049995467067,dp_decomp
balanced,nondecreasing,80,8,0.1580655830912292,0.16080687497742474,dp
balanced,nondecreasing,80,10,0.09384954103734344,0.0959086250513792,dp
balanced,nondecreasing,80,20,0.025122290942817926,0.02634183398913592,dp
balanced,nondecreasing,90,4,0.6728742499835789,0.6578191659646109,dp_decomp
balanced,nondecreasing,90,6,0.39725341694429517,0.39439083298202604,dp_decomp
balanced,nondecreasing,90,8,0.30228233302477747,0.331949417013675,dp
balanced,nondecreasing,90,10,0.2062819580314681,0.22159491607453674,dp
balanced,nondecreasing,90,20,0.05153408402111381,0.052419207990169525,dp
balanced,nondecreasing,100,4,1.2005394590087235,1.2397454170277342,dp
balanced,nondecreasing,100,6,0.8104020419996232,0.9416216659592465,dp
balanced,nondecreasing,100,8,0.49595433403737843,0.5240086669800803,dp
balanced,nondecreasing,100,10,0.4569204580038786,0.4799890420399606,dp
balanced,nondecreasing,100,20,0.09349391597788781,0.09476670809090137,dp
balanced,nonincreasing,50,4,0.007657416979782283,0.008394084055908024,dp
balanced,nonincreasing,50,6,0.006847749929875135,0.007322082994505763,dp
